54 Days this Winter 36 Days this Spring for 18 Minutes,2009,Video (color |  sound),16,Fund for the Twenty-First Century,Video,Media and Performance Art,2/16/2012,Y,159784
A Budding Gourmet,1974,Video (black and white |  sound),17:45,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159785
Super-8 Shorts: Backyard Economy I |  Backyard Economy II (Diane Germaine mowing) |  Flower Fields,1974,Super 8mm film transferred to video (color |  silent),14:50,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159786
Semiotics of the Kitchen,1974,Video (black and white |  sound),6:19,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159788
From the PTA |  the High School |  and the City of Del Mar,1977,Video (color |  sound),6:58,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159789
Losing: A Conversation with the Parents,1977,Video (color |  sound),18:39,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159790
The East is Red |  The West is Bending,1977,Video (color |  sound),19:57,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159791
Travelling Garage Sale,1977,Video (black and white |  sound),30,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159792
Domination and the Everyday,1978,Video (color |  sound),30,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159793
Secrets from the Streets: No Disclosure,1980,Video (color |  sound),12:20,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159794
Martha Rosler Reads Vogue,1981,Video (color |  sound),25:45:00,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159795
Optimisim/Pessimism: Constructing a Life,1981,Video (black and white |  sound),44,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159797
Watchwords of the Eighties,1981-82,Video (color |  sound),62,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159798
A Simple Case of Torture |  or How to Sleep at Night,1983,Video (color |  sound),61:46:00,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159799
Fascination with the (Game of the) Exploding (Historical) Hollow Leg,1983,Video (color |  sound),58:16:00,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159800
If It's Too Bad to Be True |  It Could Be DISINFORMATION,1985,Video (color |  sound),16:26,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159801
Born to be Sold: Martha Rosler Reads the Strange Case of Baby S/M or $M,1988,Video (color |  sound),35,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159802
Bits and Pieces,1969,16mm film (black and white |  sound),2,,Film,Film,4/17/2003,N,159803
In the Place of the Public: Airport Series,1990,Two-channel video (color |  sound),120,Gift of the artist and Galerie Nagel |  Berlin,Installation,Media and Performance Art,2/16/2012,Y,159804
Seattle: Hidden Histories 1-11,1991-1999,Video (color |  sound),13,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159805
How Do We Know What Home Looks Like? The Unité d'Habitation de Le Corbusier at Firminy,1993,Video (color |  sound),31,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159806
The Garden Spot of the World: Greenpoint |  Brooklyn,1993,Video (color |  sound),19:24,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159807
Chile on the Road to NAFTA |  Accompanied by the National Police Band,1997,Video (color |  sound),10,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159808
Prototype (God Bless America),2006,Video (color |  sound),1,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159809
Semiotics of the Kitchen: An Audition,2011,Video (color |  sound),10:26,Gift of the artist and Galerie Nagel |  Berlin,Video,Media and Performance Art,2/16/2012,Y,159810
My Best Thing,2011,Video (color |  sound),99:16:00,Fund for the Twenty-First Century,Video,Media and Performance Art,2/16/2012,Y,159811
Studien zu Passtücken (Studies on Adaptives),1980-87/2006,Video and 8mm/16mm film transferred to video (black and white and color |  silent),55,Committee on Media and Performance Art Funds,Video,Media and Performance Art,2/16/2012,Y,159812
British Television Advertising Awards: 2002 Bronze |  Silver |  Gold,2002,Video,33,,Video,Film,4/22/2003,N,159837
British Television Advertising Awards: 2002 Diploma Winners,2002,Video,33,,Video,Film,4/22/2003,N,159838
Citizen Ruth,1996,35mm film (color |  sound),105,,Film,Film,3/5/2003,N,159839
Damage,1974,16mm film (black and white |  sound),6,,Film,Film,4/17/2003,N,159840
Dana Can Deal,1976,16mm film (color |  sound),5,,Film,Film,4/17/2003,N,159841
Encounter 1 and 2,,Video (color |  sound),2,,Video,Film,5/9/2003,N,159842
The Farm,,16mm film (color |  sound),26,,Film,Film,5/9/2003,N,159845
Cantiere Barca (Boat Yard),2011,Video (color |  sound),5  |  54 sec.,Fund for the Twenty-First Century,A&D Architectural Drawing,Architecture & Design,6/7/2012,Y,159846
Letters Home,,Video,104,,Video,Film,2/14/2003,N,159926
Madagascar |  Or |  Caroline Kennedy's Sinful Life in London,1976,16mm film (color |  sound),3,,Film,Film,5/9/2003,N,159964
Mangue-Bangue,1972,16mm film (color |  sound),62,Acquired from Fabiano Canosa. Preserved with funding from the Celeste Bartos Film Preservation Fund,Film,Film,1/1/2003,Y,159967
Ink History,2008-2010,Video (black and white |  sound),3,Fund for the Twenty-First Century,Installation,Media and Performance Art,4/9/2012,Y,160059
Zwei Frauen im Gefecht (Two Women in Combat),1974,16mm film transferred to video (black and white |  silent),7:40,Gift of the artist and Galerie Buchholz,Video,Media and Performance Art,10/8/2014,N,160066
Flesh to White to Black to Flesh,1968,Video (black and white |  sound),51,Purchase,Video,Media and Performance Art,4/9/2012,Y,160101
Wall/Floor Positions,1968,Video (black and white |  sound),60,Purchase,Video,Media and Performance Art,4/9/2012,Y,160102
Mikey and Nicky,1976,35mm film (color |  sound),106,Gift of the Rights Holder. Purchase at lab costs.,Film,Film,10/4/2011,Y,160185
The Ascent of Man,2009,Video (color |  sound),16,Purchase from Gallery. Funds provided by The Fund for the Twenty-First Century,Video,Film,10/4/2011,Y,160196
At the Crossroads of Life,1908,35mm film (black and white |  silent),12,Preserved with funding from The Lillian Gish Trust for Film Preservation,Film,Film,1/1/1940,Y,160204
The Song of the Shirt,1908,35mm film (black and white |  silent),10,,Film,Film,,Y,160206
Conceiving Ada,1998,35mm film (color |  sound),85,Purchase from the Artist. Funded in part by The Modern Women's Fund Committee,Film,Film,10/4/2011,Y,160217
Teknolust,2002,35mm film (color |  sound),82,Purchase from the Artist. Funded in part by The Modern Women's Fund Committee,Film,Film,10/4/2011,Y,160218
Strange Culture,2007,Video (sound),75,Purchase from the Artist. Funded in part by The Modern Women's Fund Committee,Video,Film,10/4/2011,Y,160219
!Women Art Revolution - A Secret History,2010,35mm film (color |  sound),83,Purchase from the Artist. Funded in part by The Modern Women's Fund Committee,Film,Film,10/4/2011,Y,160220
Sailboat,1967,16mm film (color |  sound),3,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160221
Cat Food,1967,16mm film (color |  sound),14,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160224
1933,1967,16mm film (color |  sound),3  |  30 sec.,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160225
Pierre Vallières,1972,16mm film (color |  sound),32,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160226
Dripping Water,1969,16mm film (black and white |  sound),10,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160227
Handtinting,1967–1968,16mm film (color |  silent),6,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160228
Peggy's Blue Skylight,1964,16mm film (black and white |  sound),12,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160229
Solidarity,1973,16mm film (color |  sound),11,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160240
A&B in Ontario,1984,16mm film (black and white |  sound),16,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160241
Rat Life and Diet in North America,1968,16mm film (color |  sound),13,Purchase from the Canadian Filmmakers Distribution Center,Film,Film,10/4/2011,Y,160242
The Mill and the Cross,2011,35mm film (color |  sound),95,Purchase from the Distributor,Film,Film,10/4/2011,Y,160243
Sari's Mother,2006,35mm film (color |  sound),21,Purchase from the Artist,Film,Film,10/4/2011,Y,160244
The Line King: The Al Hirschfeld Story,1996,35mm film (black and white and color |  sound),86,Gift of The New York Times,Film,Film,10/4/2011,Y,160249
Moving Midway,2007,35mm film (color |  sound),98,Gift of the Distributor,Film,Film,10/4/2011,Y,160250
Loins of Punjab Presents,2007,35mm film (color |  sound),86,Gift of the Artist's Estate,Film,Film,10/4/2011,Y,160251
Body & Soul: Diana & Kathy,2007,16mm film (color |  sound),40,Gift of the Artist,Film,Film,10/4/2011,Y,160256
(Uptight Boys),1966,35mm film (black and white |  silent),4,Gift of The Yale University Study Center,Film,Film,10/4/2011,N,160259
You're Outta Here,2009,35mm film (color |  sound),3,Gift of the Artist,Film,Film,10/4/2011,Y,160263
New Fangled,1990,35mm film (color |  sound),2,Gift of the Artist,Film,Film,10/4/2011,Y,160265
A Little Routine,1994,35mm film (color |  sound),7,Gift of the Artist,Film,Film,10/4/2011,Y,160266
The Club,1975,16mm film (color |  sound),4,Gift of the Artist,Film,Film,10/4/2011,Y,160267
Flying Fur,1981,35mm film (color |  sound),7,Gift of the Artist,Film,Film,10/4/2011,Y,160268
Thicket,1984,35mm film (color |  sound),11,Gift of the Artist,Film,Film,10/4/2011,Y,160269
Giant,1956,35mm film (color |  sound),201,Purchase from Warner Bros.,Film,Film,4/12/2012,Y,160270
Candy Machine,1972,16mm film (color |  sound),4,Gift of the Artist,Film,Film,10/4/2011,N,160272
Head,1975,16mm film (color |  sound),10,Gift of the Educational Film Library Association |  1986 |  and the Artist |  2011,Film,Film,1/1/1986,Y,160274
Block Print,1977,16mm film (color |  silent),16,Gift of the Artist,Film,Film,10/4/2011,Y,160276
Thumbnail Sketches,1977,16mm film (color |  sound),7,Gift of the Artist,Film,Film,10/4/2011,Y,160277
Lineage,1979,16mm film (color |  sound),29,Gift of the Artist,Film,Film,10/4/2011,Y,160279
Step Print,1976,16mm film (color |  silent),7,Gift of the Artist,Film,Film,10/4/2011,Y,160282
Viewmaster,1976,16mm film (color |  sound),3,Gift of the Artist,Film,Film,10/4/2011,Y,160283
Serial Metaphysics,1984–1986,16mm film (color |  sound),16,,Film,Film,4/16/2003,N,160407
Adventures of an Asterisk,1957,35mm film (color |  sound),11,Purchase from the Hubley Family,Film,Film,2/8/2012,N,160519
Deliberating Man,1985,16mm film (color |  sound),7,Purchase from the Hubley Family,Film,Film,2/8/2012,Y,160557
Delivery Man,1982,16mm film (color |  sound),8,Purchase from the Hubley Family,Film,Film,2/8/2012,Y,160559
Enough,1994,16mm film (color |  sound),5,Purchase from the Hubley Family,Film,Film,2/8/2012,Y,160563
Moonbird,1959,35mm film (color |  sound),10,Purchase from the Hubley Family,Film,Film,2/8/2012,N,160571
Presage,c. 1976,16mm film (color |  sound),4,Purchase from the Hubley Family,Film,Film,2/8/2012,Y,160578
The Tender Game,1958,35mm film (color |  sound),6,Purchase from the Hubley Family,Film,Film,2/8/2012,Y,160589
The Tower,1987,16mm film (color |  sound),10,Purchase from the Hubley Family,Film,Film,2/8/2012,Y,160591
Bus to Queens,1997,16mm film (color |  sound),23,Gift of the Artist,Film,Film,6/10/2008,Y,160606
Who’s Afraid of Virginia Woolf?,1966,35mm film (black and white |  sound),131,Purchase from Warner Bros.,Film,Film,4/12/2012,Y,160815
The Little Whirlwind,1941,35mm film (color |  sound),8,Purchase from Cinema Arts,Film,Film,4/12/2012,N,160863
Rhode Island Red,1968,16mm film transferred to video (black and white |  silent),11:07,Committee on Media and Performance Art Funds,Video,Media and Performance Art,4/9/2012,Y,161097
Trio Film,1968,16mm film transferred to video (black and white |  silent) ,13:59,Committee on Media and Performance Art Funds,Video,Media and Performance Art,4/9/2012,Y,161098
After Many a Summer Dies the Swan: Hybrid,2002,Video (color |  sound),31,Committee on Media and Performance Art Funds,Video,Media and Performance Art,4/9/2012,Y,161099
Mirror Lamp,2011,Video (black and white |  silent),14:14,Fund for the Twenty-First Century,Installation,Media and Performance Art,4/9/2012,Y,161100
Cabaret Crusades: The Horror Show File,2010,Video (color |  sound),31:48:00,Fund for the Twenty-First Century,Video,Media and Performance Art,4/9/2012,Y,161101
This Day (Al Yaoum),2003,Video (color |  sound),86,Gift of Akram Zaatari and Sfeir-Semler Gallery,Video,Media and Performance Art,4/9/2012,Y,161103
In This House,2005,Video (color |  sound),30,Gift of Akram Zaatari and Sfeir-Semler Gallery,Video,Media and Performance Art,4/9/2012,Y,161104
Tomorrow Everything Will Be Alright,2010,Video (color |  sound),12,Fund for the Twenty-First Century,Installation,Media and Performance Art,4/9/2012,Y,161105
Behind the Scenes with the Quay Brothers,2011,Video (color |  sound),31,Purchase from the Artist,Video,Film,4/12/2012,Y,161364
Putty Hill,2010,35mm film (color |  sound),86,Purchase from the Artist,Film,Film,4/12/2012,N,161536
Reconstituirea (Reconstruction),1968,35mm film (black and white |  sound),103,Purchase from Filmex,Film,Film,4/12/2012,Y,161537
Drive,2011,35mm film (color |  sound),100,Gift of Film District,Film,Film,4/12/2012,Y,161546
Face Like a Frog,1987,35mm film (color |  sound),6,Gift of the Artist and Jon Davison,Film,Film,4/12/2012,Y,161547
Your Feet’s Too Big,1995,35mm film (color |  sound),2,Gift of the Artist and Jon Davison,Film,Film,4/12/2012,N,161548
I’m Curious,1993,35mm film (color |  sound),2,Gift of the Artist and Jon Davison,Film,Film,4/12/2012,Y,161549
Island of Emotion,1991,35mm film (color |  sound),2,Gift of the Artist and Jon Davison,Film,Film,4/12/2012,Y,161550
From Your Head,1997,35mm film (color |  sound),2,Gift of the Artist and Jon Davison,Film,Film,4/12/2012,Y,161551
Matou a familia e foi ao cinema (Killed the Family and Went to the Movies),1970,35mm film (black and white and color |  sound),101,,Film,Film,1/23/2003,N,161730
The Passion of Martin,1991,16mm film (color |  sound),49,,Film,Film,3/10/2003,N,161732
Real Women Have Curves,2002,35mm film (color |  sound),86,,Film,Film,3/18/2003,N,161897
Un Petit Examen,1975,16mm film (color |  sound),29,,Film,Film,4/16/2003,N,161928
Segell ikhtifa (Chronicle of a Disappearance),1996,35mm film (color |  sound),88,,Film,Film,5/29/2003,N,161939
Sister Helen,2003,Video,90,,Video,Film,3/28/2003,N,162010
Sois belle et tais-toi (Look Beautiful and Keep Your Mouth Shut),1977,Video,113,,Video,Film,1/10/2003,N,162013
Squatters,1994,16mm film (color |  sound),85,,Film,Film,5/9/2003,N,162017
Age of the Atom,,16mm film (color |  sound),10,,Film,Film,7/30/2003,N,162033
Aggie TV,,Video,13,Gift of the Artist,Video,Film,10/31/2003,N,162034
Right On!,1971,35mm film (color |  sound),73,Purchase from the Artist,Film,Film,5/9/2011,N,162039
The Gift,1962,35mm film (black and white |  sound),29,Purchase from the Artist,Film,Film,5/9/2011,Y,162040
Sweet Love Bitter,1967,16mm film (black and white |  sound),92,Purchase from the Artist,Film,Film,5/9/2011,Y,162041
Maurice Sendak and All His Wild Things,1982,16mm film (color |  sound),57,Purchase from the Artist,Film,Film,5/9/2011,Y,162050
Storefront,1967,16mm film (black and white |  sound),48,Purchase from the Artist,Film,Film,5/9/2011,Y,162052
February in Phoenix,1976,16mm film (color |  sound),23,Purchase from the Artist,Film,Film,5/9/2011,Y,162053
The Uninvited: The Homeless of Phoenix,1976,16mm film (color |  sound),29,Purchase from the Artist,Film,Film,5/9/2011,Y,162055
Alone Together,1984,16mm film (color |  sound),29,Purchase from the Artist,Film,Film,5/9/2011,Y,162056
Normal Love,1963–1965,16mm film (color |  sound),120,Purchase from Barbara Gladstone Gallery,Film,Film,5/9/2011,Y,162061
Respectable Creatures,1950–1966,16mm film (color |  sound),24,Purchase from Barbara Gladstone Gallery,Film,Film,5/9/2011,Y,162062
Scotch Tape,1959–1962,16mm film (black and white |  sound),3,Purchase from Barbara Gladstone Gallery,Film,Film,5/9/2011,Y,162063
Overstimulated,1959–1963,16mm film (black and white |  silent),10,Purchase from Barbara Gladstone Gallery,Film,Film,5/9/2011,Y,162064
Flaming Creatures,1962–1963,16mm film (black and white |  sound),43,Purchase from Barbara Gladstone Gallery,Film,Film,5/9/2011,Y,162065
Yellow Sequence,1963–1965,16mm film (color |  sound),15,Purchase from Barbara Gladstone Gallery,Film,Film,5/9/2011,Y,162066
